tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819952236453363712,5016,1082,9285532,146719,2017-01-13 17:00:21+00:00
819924195358416896,12239,4549,9285532,146719,2017-01-13 15:08:56+00:00
819711362133872643,12618,2877,9285532,146719,2017-01-13 01:03:12+00:00
819588359383371776,9151,1868,9285998,146723,2017-01-12 16:54:26+00:00
819347104292290561,6844,1116,9285532,146719,2017-01-12 00:55:47+00:00
819238181065359361,2139,379,9285532,146719,2017-01-11 17:42:57+00:00
819227688460238848,21800,6241,9285532,146719,2017-01-11 17:01:16+00:00
819015337530290176,0,34547,9285532,146719,2017-01-11 02:57:27+00:00
819015331746349057,0,17796,9285532,146719,2017-01-11 02:57:26+00:00
819006400881917954,43043,17796,9285532,146719,2017-01-11 02:21:57+00:00
819004803107983360,82705,34547,9285532,146719,2017-01-11 02:15:36+00:00
818646164899774465,0,19459,9285532,146719,2017-01-10 02:30:30+00:00
818627210458333184,21230,7060,9285532,146719,2017-01-10 01:15:10+00:00
818614493328580609,9303,2354,9285532,146719,2017-01-10 00:24:38+00:00
818588835076603904,0,5698,9285532,146719,2017-01-09 22:42:41+00:00
818536468981415936,10277,2273,9285532,146719,2017-01-09 19:14:36+00:00
818307523543449600,0,7467,9285532,146719,2017-01-09 04:04:51+00:00
818259473185828864,10424,2088,9285532,146719,2017-01-09 00:53:55+00:00
818145370475810820,11621,2369,9285532,146719,2017-01-08 17:20:31+00:00
817908911860748288,4608,740,9285532,146719,2017-01-08 01:40:55+00:00
817827839487737858,48652,25134,9285532,146719,2017-01-07 20:18:46+00:00
817777686764523521,10227,2521,9285532,146719,2017-01-07 16:59:28+00:00
817536400337801217,11129,2729,9285532,146719,2017-01-07 01:00:41+00:00
817502432452313088,0,3145,9285532,146719,2017-01-06 22:45:43+00:00
817423860136083457,31868,13604,9285532,146719,2017-01-06 17:33:29+00:00
817415592588222464,5297,890,9285532,146719,2017-01-06 17:00:38+00:00
817181837579653120,0,7872,9285532,146719,2017-01-06 01:31:47+00:00
817171292965273600,8312,1869,9285532,146719,2017-01-06 00:49:53+00:00
817120970343411712,11550,2413,9285532,146719,2017-01-05 21:29:55+00:00
817056546584727552,8140,1518,9285532,146719,2017-01-05 17:13:55+00:00
816829038950027264,0,4392,9285532,146719,2017-01-05 02:09:53+00:00
816816676327063552,9480,1896,9285532,146719,2017-01-05 01:20:46+00:00
816697700272001025,9244,2056,9285532,146719,2017-01-04 17:27:59+00:00
816450570814898180,28720,7467,9285532,146719,2017-01-04 01:05:59+00:00
816336735214911488,8165,1803,9285532,146719,2017-01-03 17:33:39+00:00
816091915477250048,8482,1990,9285532,146719,2017-01-03 01:20:49+00:00
816062466425819140,0,944,9285532,146719,2017-01-02 23:23:48+00:00
816014286006976512,0,4882,9285532,146719,2017-01-02 20:12:21+00:00
815990720817401858,4688,944,9285532,146719,2017-01-02 18:38:42+00:00
815966073409433600,21138,7872,9285532,146719,2017-01-02 17:00:46+00:00
815745968457060357,0,3860,9285532,146719,2017-01-02 02:26:09+00:00
815736392542261248,9310,2121,9285532,146719,2017-01-02 01:48:06+00:00
815639385530101762,7827,1553,9285532,146719,2017-01-01 19:22:38+00:00
815390420867969024,9828,3573,9285532,146719,2017-01-01 02:53:20+00:00
814986499976527872,7258,1187,9285532,146719,2016-12-31 00:08:17+00:00
814638523311648768,10694,2524,9285532,146719,2016-12-30 01:05:33+00:00
814578408554463233,0,5461,9285532,146719,2016-12-29 21:06:41+00:00
814530161257443328,8219,1740,9285532,146719,2016-12-29 17:54:58+00:00
814153002265309185,27260,8115,9285532,146719,2016-12-28 16:56:16+00:00
813944609378369540,0,2958,9285532,146719,2016-12-28 03:08:11+00:00
813910438903693312,8858,1733,9285532,146719,2016-12-28 00:52:25+00:00
813812741911748608,34646,13037,9285532,146719,2016-12-27 18:24:12+00:00
813800681631023104,7885,1649,9285532,146719,2016-12-27 17:36:16+00:00
813217897535406080,17691,6852,9285532,146719,2016-12-26 03:00:30+00:00
813202720496779264,8772,1706,9285532,146719,2016-12-26 02:00:11+00:00
813187593374461952,18841,4048,9285532,146719,2016-12-26 01:00:05+00:00
813172488309972993,8811,1809,9285533,146719,2016-12-26 00:00:03+00:00
813157409116065792,7382,2066,9285533,146719,2016-12-25 23:00:08+00:00
813142292504645637,8084,2244,9285533,146719,2016-12-25 22:00:04+00:00
813130366689148928,4261,418,9285533,146719,2016-12-25 21:12:41+00:00
813127251579564032,11211,2921,9285533,146719,2016-12-25 21:00:18+00:00
813112105746448384,9797,2571,9285533,146719,2016-12-25 20:00:07+00:00
813096984823349248,10038,3391,9285533,146719,2016-12-25 19:00:02+00:00
813081950185472002,9425,2596,9285533,146719,2016-12-25 18:00:17+00:00
813066809284972545,7545,1830,9285533,146719,2016-12-25 17:00:08+00:00
813051746834595840,19926,6865,9285533,146719,2016-12-25 16:00:16+00:00
812781120811126785,7152,1788,9285533,146719,2016-12-24 22:04:54+00:00
812709060537683968,6293,1352,9285533,146719,2016-12-24 17:18:34+00:00
812503143955202048,5742,1148,9285533,146719,2016-12-24 03:40:19+00:00
812466873996607488,7573,1802,9285533,146719,2016-12-24 01:16:12+00:00
812372279581671427,12940,3424,9285533,146719,2016-12-23 19:00:19+00:00
811985624773361665,6916,1312,9285533,146719,2016-12-22 17:23:53+00:00
811744202451197953,7164,1478,9285533,146719,2016-12-22 01:24:33+00:00
811647686436880384,5321,682,9285534,146719,2016-12-21 19:01:02+00:00
811627233043480576,12082,2853,9285534,146719,2016-12-21 17:39:46+00:00
811386762094317568,19875,5985,9285534,146719,2016-12-21 01:44:13+00:00
810984652412424192,5059,1332,9285534,146719,2016-12-19 23:06:23+00:00
810896069567610880,8550,1644,9285534,146719,2016-12-19 17:14:23+00:00
810657578271330305,10432,2468,9285534,146719,2016-12-19 01:26:42+00:00
810284430598270976,33335,10497,9285534,146719,2016-12-18 00:43:57+00:00
810254108431155201,13980,3168,9285534,146719,2016-12-17 22:43:27+00:00
809920764300447744,14785,3684,9285534,146719,2016-12-17 00:38:52+00:00
809808892968534016,0,4582,9285534,146719,2016-12-16 17:14:20+00:00
809448704142938112,6612,1370,9285534,146719,2016-12-15 17:23:04+00:00
809220051211603969,18896,5251,9285534,146719,2016-12-15 02:14:29+00:00
809084759137812480,12567,3307,9285534,146719,2016-12-14 17:16:53+00:00
808838249661788160,9646,2868,9285534,146719,2016-12-14 00:57:20+00:00
808733504066486276,7508,2034,9285534,146719,2016-12-13 18:01:07+00:00
808501579447930884,10764,2455,9285534,146719,2016-12-13 02:39:32+00:00
808344865868283904,40218,19459,9285534,146719,2016-12-12 16:16:49+00:00
808134635716833280,0,5521,9285534,146719,2016-12-12 02:21:26+00:00
808106460588765185,8390,2070,9285534,146719,2016-12-12 00:29:28+00:00
808001312164028416,11855,3313,9285534,146719,2016-12-11 17:31:39+00:00
807621403335917568,13859,3391,9285534,146719,2016-12-10 16:22:02+00:00
807106840509214720,111698,51681,9285534,146719,2016-12-09 06:17:20+00:00
807059379405148160,0,6891,9285940,146719,2016-12-09 03:08:45+00:00
807010152071229440,12480,3636,9285534,146719,2016-12-08 23:53:08+00:00
806629075125202948,70642,32397,9285534,146719,2016-12-07 22:38:52+00:00
806620845233815552,0,5148,9285534,146719,2016-12-07 22:06:10+00:00
806576416489959424,4664,1825,9285534,146719,2016-12-07 19:09:37+00:00
806542213899489280,9740,2218,9285534,146719,2016-12-07 16:53:43+00:00
806242860592926720,0,10889,9285534,146719,2016-12-06 21:04:11+00:00
806219024703037440,6136,1134,9285534,146719,2016-12-06 19:29:28+00:00
805958939288408065,0,5017,9285534,146719,2016-12-06 02:15:59+00:00
805932879469572096,7887,1802,9285534,146719,2016-12-06 00:32:26+00:00
805826884734976000,6245,1717,9285534,146719,2016-12-05 17:31:15+00:00
805823200554876929,0,7483,9285535,146719,2016-12-05 17:16:37+00:00
805520635690676224,5485,1552,9285535,146719,2016-12-04 21:14:20+00:00
805487436403003392,8354,2382,9285535,146719,2016-12-04 19:02:24+00:00
805207613751304193,7483,1628,9285535,146719,2016-12-04 00:30:29+00:00
804738756058218496,12996,3603,9285535,146719,2016-12-02 17:27:25+00:00
804475857670639616,5850,1892,9285535,146719,2016-12-02 00:02:45+00:00
804413760345620481,0,3012,9285535,146719,2016-12-01 19:56:00+00:00
804026241225523202,42079,15060,9285535,146719,2016-11-30 18:16:08+00:00
803773340896923648,9566,2591,9285535,146719,2016-11-30 01:31:12+00:00
803692223237865472,0,6931,9285535,146719,2016-11-29 20:08:52+00:00
803638050916102144,10380,3887,9285535,146719,2016-11-29 16:33:36+00:00
803380650405482500,7397,1769,9285535,146719,2016-11-28 23:30:47+00:00
803321560782307329,0,4961,9285535,146719,2016-11-28 19:35:59+00:00
803276597545603072,9559,2299,9285535,146719,2016-11-28 16:37:19+00:00
802952499103731712,8580,1875,9285535,146719,2016-11-27 19:09:28+00:00
802624713319034886,0,2727,9285535,146719,2016-11-26 21:26:58+00:00
802600418706604034,6767,1384,9285535,146719,2016-11-26 19:50:26+00:00
802572683846291456,8520,2358,9285535,146719,2016-11-26 18:00:13+00:00
802323869084381190,15347,5483,9285535,146719,2016-11-26 01:31:31+00:00
802265048156610565,6622,1298,9285535,146719,2016-11-25 21:37:47+00:00
802239329049477120,8648,2460,9285535,146719,2016-11-25 19:55:35+00:00
802185808107208704,0,251,9285535,146719,2016-11-25 16:22:55+00:00
801958328846974976,7367,1597,9285535,146719,2016-11-25 01:18:59+00:00
801854953262350336,1725,219,9285535,146719,2016-11-24 18:28:13+00:00
801538201127157760,7817,1954,9285535,146719,2016-11-23 21:29:33+00:00
801285448605831168,5746,773,9285535,146719,2016-11-23 04:45:12+00:00
801167903437357056,23189,5521,9285535,146719,2016-11-22 20:58:07+00:00
801127390143516673,0,3699,9285535,146719,2016-11-22 18:17:08+00:00
801115127852503040,7680,1985,9285535,146719,2016-11-22 17:28:25+00:00
800859414831898624,647,91,9285535,146719,2016-11-22 00:32:18+00:00
800855607700029440,0,1519,9285535,146719,2016-11-22 00:17:10+00:00
800751577355128832,10093,2637,9285535,146719,2016-11-21 17:23:47+00:00
800513324630806528,12503,2833,9285535,146719,2016-11-21 01:37:04+00:00
800459316964663297,9051,2063,9285535,146719,2016-11-20 22:02:27+00:00
800443802682937345,0,4025,9285535,146719,2016-11-20 21:00:48+00:00
800388270626521089,10624,2638,9285535,146719,2016-11-20 17:20:08+00:00
800188575492947969,0,3697,9285535,146719,2016-11-20 04:06:37+00:00
800141422401830912,14520,2395,9285535,146719,2016-11-20 00:59:15+00:00
800018252395122689,26917,12330,9285535,146719,2016-11-19 16:49:49+00:00
799774291445383169,0,4374,9285535,146719,2016-11-19 00:40:24+00:00
799757965289017345,7979,2004,9285535,146719,2016-11-18 23:35:32+00:00
799422933579902976,7690,1801,9285535,146719,2016-11-18 01:24:14+00:00
799308762079035393,0,5092,9285535,146719,2016-11-17 17:50:33+00:00
799297110730567681,9389,2568,9285535,146719,2016-11-17 17:04:16+00:00
799063482566066176,7699,2340,9285535,146719,2016-11-17 01:35:54+00:00
798933969379225600,12429,4161,9285535,146719,2016-11-16 17:01:16+00:00
798925684722855936,7160,1362,9285535,146719,2016-11-16 16:28:21+00:00
798705661114773508,0,6222,9285535,146719,2016-11-16 01:54:03+00:00
798701998996647937,0,7252,9285535,146719,2016-11-16 01:39:30+00:00
798697898615730177,0,6103,9285535,146719,2016-11-16 01:23:12+00:00
798694562394996736,0,4643,9285535,146719,2016-11-16 01:09:57+00:00
798686750113755136,0,2181,9285535,146719,2016-11-16 00:38:54+00:00
798682547630837760,0,4435,9285535,146719,2016-11-16 00:22:12+00:00
798673117451325440,0,5226,9285535,146719,2016-11-15 23:44:44+00:00
798665375516884993,0,3677,9285535,146719,2016-11-15 23:13:58+00:00
798644042770751489,0,1746,9285535,146719,2016-11-15 21:49:12+00:00
798628517273620480,0,1867,9285535,146719,2016-11-15 20:47:30+00:00
